0,11,11,3.63999,3.75075,0.166702,0.167,0.1667,0.383686,0.2,0.2,0.17376,0.158231,0.17655,0.159211,0.166702,0.177039,0.153999,0.346731,0.438223,0.0548644,0.30088,0.383686,0.108671,0.476693,2,3,6
1,16,27,3.67693,3.68311,0.169339,0.167,0.177603,1.12873,0.2,0.139657,0.174624,0.169339,0.177603,0.161101,0.171507,0.185447,0.15688,0.560444,1.12873,0.139657,0.351728,0.578718,0.885905,0.308206,6,11,10
2,12,39,3.93942,4.10528,0.169339,0.167,0.177603,1.12873,0.2,0.139657,0.181454,0.182243,0.180082,0.168975,0.175423,0.192834,0.157189,0.529077,0.473945,0.0733788,0.282434,0.419997,3.2879,0.720379,7,18,14
3,11,50,3.73658,3.80966,0.173084,0.197392,0.177603,0.479336,1.29171,0.139657,0.184201,0.188515,0.188015,0.177697,0.197392,0.197694,0.173084,1.23251,0.502694,0.0653571,0.268003,1.29171,5.92067,0.479336,11,23,16
4,7,57,4.04639,4.10748,0.173084,0.197392,0.177603,0.479336,1.29171,0.139657,0.193794,0.191614,0.195878,0.182668,0.205103,0.212103,0.178372,1.25139,0.718435,0.139447,0.231342,1.36975,15.8072,0.258758,13,27,17
5,7,64,3.81745,3.86705,0.173084,0.20865,0.177603,0.479336,0.00971844,0.139657,0.207348,0.194571,0.20865,0.19381,0.226591,0.226289,0.180625,1.4948,1.78752,0.00971844,0.157155,1.19519,30.4472,0.492297,17,29,18
6,13,77,3.94181,4.20646,0.194796,0.209132,0.194796,1.942,0.0113884,1.942,0.209164,0.194796,0.209132,0.200571,0.229792,0.236282,0.185349,1.9632,1.942,0.0113884,0.0635803,1.08747,30.9309,0.700914,24,31,22
7,6,83,3.75629,3.94346,0.194796,0.209132,0.231157,1.942,0.0113884,2.19633,0.231157,0.198773,0.209482,0.207513,0.244378,0.244755,0.187848,2.19633,1.6902,0.0232706,0.0446469,0.277431,10.2185,0.398388,29,32,22
8,5,88,3.63649,3.63267,0.209212,0.209132,0.231157,0.558469,0.0113884,2.19633,0.236534,0.209212,0.213261,0.208253,0.251936,0.250046,0.20679,25.1615,0.558469,0.0369973,0.0166887,0.321026,7.54276,0.262021,32,32,24
9,8,96,4.1447,4.19531,0.217143,0.209132,0.211323,0.0225199,0.0113884,1.12899,0.24302,0.211323,0.217143,0.217657,0.262007,0.257394,0.228931,7.83693,1.12899,0.0225199,0.0145686,1.16221,9.27951,0.20836,34,34,28
10,4,100,4.21688,4.2,0.261574,0.216532,0.211323,3.306,0.518486,1.12899,0.258606,0.216532,0.223293,0.22106,0.263041,0.261574,0.236538,50.9176,0.518486,0.0999948,0.00948537,2.33386,3.306,0.405332,36,36,28
11,4,104,3.96,3.96,0.277265,0.216532,0.211323,6.40687,0.518486,1.12899,0.275359,0.232289,0.225618,0.245648,0.277265,0.274943,0.240376,55.4019,0.515743,0.28886,0.0103536,6.40687,15.3765,1.36629,37,36,31
12,5,109,4.34428,4.87464,0.248205,0.216532,0.211323,0.850196,0.518486,1.12899,0.282226,0.251924,0.232488,0.262484,0.328083,0.288177,0.248205,21.5208,0.426678,0.165454,0.012889,15.0775,7.5848,0.850196,40,37,32
13,7,116,4.50873,4.77023,0.261464,0.300222,0.211323,0.110474,8.19443,1.12899,0.300222,0.261464,0.246516,0.274251,0.33555,0.289594,0.256036,8.19443,0.110474,0.219403,0.00462038,79.5105,15.1199,0.941417,41,42,33
14,6,122,4.297,4.45447,0.345416,0.262179,0.211323,66.7219,2.60195,1.12899,0.312494,0.263034,0.264367,0.296431,0.345416,0.298343,0.262179,10.2756,0.141483,0.076483,0.00508712,66.7219,32.3928,2.60195,42,43,37
15,2,124,4.22284,4.24,0.345416,0.262179,0.278906,66.7219,2.60195,0.108332,0.32763,0.278906,0.269837,0.316472,0.35827,0.323194,0.268949,9.18634,0.108332,0.251277,0.00865783,155.481,26.7778,2.52714,42,44,38
16,4,128,4.30732,4.32,0.345416,0.273041,0.278906,66.7219,0.254885,0.108332,0.334352,0.286921,0.273041,0.339225,0.384258,0.330344,0.312439,30.1881,0.0473615,0.254885,0.00481985,98.8539,16.5159,4.63588,43,45,40
17,3,131,4.54158,4.54293,0.345416,0.273041,0.405455,66.7219,0.254885,128.35,0.342443,0.315289,0.274819,0.343944,0.405455,0.341974,0.313261,7.69264,0.0406418,0.130266,0.0114975,128.35,101.098,3.64172,43,46,42
18,5,136,4.09336,4.128,0.345416,0.273041,0.405455,66.7219,0.254885,128.35,0.364293,0.339304,0.291902,0.344523,0.441669,0.350711,0.331456,7.81504,0.025766,0.0726093,0.00569015,68.7502,28.0575,2.02634,47,47,42
19,2,138,4.28,4.28,0.345416,0.273041,0.405455,66.7219,0.254885,128.35,0.381577,0.357529,0.309776,0.362771,0.452036,0.358635,0.332991,8.99701,0.0486567,0.0290019,0.00177862,35.7167,49.2375,2.99629,48,47,43
