0,13,13,3.5872,3.6873,0.163508,0.1557,0.167,0.200537,0.2,0.2,0.163508,0.171338,0.223342,0.16474,0.167627,0.1599,0.164614,0.200537,0.224474,0.22771,0.290153,0.335918,0.404392,0.108574,3,5,5
1,15,28,3.58805,3.60885,0.239942,0.173203,0.165623,0.0903188,0.246998,0.395961,0.171235,0.173352,0.239942,0.165623,0.1727,0.17456,0.173203,0.319574,0.143055,0.0903188,0.395961,0.197038,0.253022,0.246998,5,9,14
2,6,34,3.91885,3.97838,0.17849,0.173203,0.165623,0.390947,0.246998,0.395961,0.180756,0.180608,0.246876,0.185496,0.17849,0.182372,0.18015,0.877066,0.238367,0.0610185,1.0917,0.390947,0.637349,0.306885,6,10,18
3,12,46,3.78406,3.78667,0.178967,0.182272,0.198598,0.215117,0.223224,0.353391,0.198598,0.183839,0.248127,0.195856,0.178967,0.189444,0.182272,0.353391,0.42377,0.0421466,3.24043,0.215117,0.32456,0.223224,10,14,22
4,12,58,3.79918,3.76,0.178967,0.182272,0.198598,0.215117,0.223224,0.353391,0.210209,0.190794,0.252244,0.210194,0.179652,0.197852,0.189516,0.243717,0.0965793,0.0946757,4.96964,0.547314,0.268947,0.365902,14,19,25
5,5,63,4.31833,4.32,0.210694,0.223125,0.27967,3.75769,0.13285,0.182493,0.223125,0.193586,0.27967,0.210694,0.18435,0.205466,0.192126,0.13285,0.0586389,0.182493,3.75769,5.75326,0.244013,1.2268,15,19,29
6,4,67,4.09372,4.48798,0.215819,0.203058,0.203058,0.501037,1.80724,1.80724,0.22608,0.195213,0.28997,0.215787,0.192269,0.215819,0.203058,0.450843,0.0935677,0.133778,5.33932,6.45006,0.501037,1.80724,15,22,30
7,9,76,3.76663,3.76,0.215819,0.203058,0.203058,0.501037,1.80724,1.80724,0.228901,0.195353,0.294514,0.223372,0.197881,0.217304,0.211555,0.194202,0.122205,0.031178,4.18578,3.69697,0.359775,0.269483,17,27,32
8,9,85,3.58856,3.62172,0.199397,0.223518,0.203058,0.126594,0.801284,1.80724,0.242883,0.199397,0.31137,0.236995,0.209332,0.224026,0.223518,0.0824376,0.126594,0.0324655,3.48587,1.91025,0.313614,0.801284,21,31,33
9,11,96,3.93673,4.00727,0.212545,0.208827,0.203058,2.18018,0.169807,1.80724,0.245211,0.208827,0.321143,0.237747,0.212545,0.228624,0.228866,0.065092,0.169807,0.0861352,2.45075,2.18018,0.195808,1.15199,24,35,37
10,3,99,4.18323,4.16,0.215762,0.208827,0.251493,0.365461,0.169807,1.22412,0.263395,0.215762,0.343798,0.251493,0.213125,0.232565,0.239192,0.131094,0.365461,0.45074,1.22412,1.60001,0.172938,0.771758,24,37,38
11,7,106,3.98841,4.27498,0.344832,0.208827,0.251493,0.160131,0.169807,1.22412,0.285658,0.216078,0.344832,0.265613,0.217083,0.241721,0.252799,0.112875,1.13321,0.160131,1.71658,0.630398,0.62221,0.247034,26,41,39
12,10,116,3.87959,3.912,0.259363,0.283579,0.251493,0.344795,1.27796,1.22412,0.300065,0.22022,0.368809,0.283579,0.224957,0.258905,0.259363,0.0696201,0.654045,0.135086,1.27796,0.607874,0.26165,0.344795,28,46,42
13,4,120,3.44964,3.56028,0.288786,0.262946,0.251493,6.19373,0.49144,1.22412,0.326051,0.230753,0.372888,0.288786,0.228224,0.277347,0.262946,0.0789449,1.08937,0.203251,6.19373,0.640132,0.0436567,0.49144,32,46,42
14,8,128,3.55854,3.65536,0.288786,0.262946,0.251493,6.19373,0.49144,1.22412,0.334596,0.234921,0.378199,0.29916,0.239026,0.290059,0.271799,0.258344,0.488937,0.738861,2.53916,0.510755,0.0683734,0.263791,38,48,42
15,4,132,3.28,3.28,0.288786,0.252076,0.424064,6.19373,0.995208,0.812611,0.34715,0.252076,0.424064,0.317719,0.24847,0.296939,0.298922,0.420832,0.995208,0.812611,2.77003,1.24959,0.0315387,1.00693,42,48,42
16,6,138,3.7184,3.76,0.288786,0.252076,0.347948,6.19373,0.995208,0.0991615,0.347948,0.253736,0.464774,0.320609,0.249357,0.306174,0.303044,0.0991615,0.620769,0.375086,1.87221,2.13083,0.00993017,0.567165,45,48,45
17,8,146,3.79321,3.83,0.391552,0.311409,0.391552,0.0550922,0.473838,0.0550922,0.391552,0.281683,0.490683,0.349601,0.264335,0.329619,0.311409,0.0550922,0.215248,0.141093,1.9637,3.81222,0.00664189,0.473838,48,52,46
18,4,150,4.28622,4.93057,0.391552,0.43418,0.348261,0.0550922,0.0250859,0.0020279,0.43418,0.301709,0.525346,0.350275,0.279786,0.348261,0.317841,0.0250859,0.14364,0.116565,4.72415,9.54353,0.0020279,1.07394,50,52,48
19,5,155,4.04584,4.048,0.391552,0.43418,0.36024,0.0550922,0.0250859,24.6014,0.45727,0.306299,0.542093,0.36024,0.296629,0.364257,0.326756,0.0437609,0.268831,0.0684979,24.6014,12.1547,0.00112654,0.644491,51,53,51
